"","uf","cod_municipio","cod_municipio_tse"
"5523","GO","5219001","95753"
"5524","GO","5219100","95770"
"5525","GO","5219209","95796"
"5526","GO","5219258","92568"
"5527","GO","5219308","95818"
"5528","GO","5219357","96890"
"5529","GO","5219407","95834"
"5530","GO","5219456","93440"
"5531","GO","5219506","95850"
"5532","GO","5219605","95877"
"5533","GO","5219704","95893"
"5534","GO","5219712","93203"
"5535","GO","5219738","92908"
"5536","GO","5219753","96776"
"5537","GO","5219803","95915"
"5538","GO","5219902","95931"
"5539","GO","5220009","95974"
"5540","GO","5220058","92622"
"5541","GO","5220108","95990"
"5542","GO","5220157","92649"
"5543","GO","5220207","96016"
"5544","GO","5220264","92665"
"5545","GO","5220280","93483"
"5546","GO","5220405","96059"
"5547","GO","5220454","92703"
"5548","GO","5220504","96075"
"5549","GO","5220603","96091"
"5550","GO","5220686","92720"
"5551","GO","5220702","96113"
"5552","GO","5221007","96172"
"5553","GO","5221080","92762"
"5554","GO","5221197","93220"
"5555","GO","5221304","96237"
"5556","GO","5221403","96253"
"5557","GO","5221452","92789"
"5558","GO","5221502","96318"
"5559","GO","5221551","92800"
"5560","GO","5221577","93246"
"5561","GO","5221601","96334"
"5562","GO","5221700","96350"
"5563","GO","5221809","96377"
"5564","GO","5221858","93300"
"5565","GO","5221908","96393"
"5566","GO","5222005","96415"
"5567","GO","5222054","96571"
"5568","GO","5222203","93289"
"5569","GO","5222302","93505"
"5570","DF","5300108","97012"
